id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
189587,425969,train/260226.flac,train/302993.flac,The sound of a hardcore electronica drum loop typically has a [MASK] pitch than a game loop for tropical forest music.,higher,hardcore electronica drum loop,game loop for tropical forest music,2404.6726,161.29803,0.932923080672188,higher
120437,20516,train/258449.flac,train/173800.flac,The sound of layered clubby kicks has a [MASK] pitch than a 130bpm techno beat with a mid-throb.,lower,sound of layered clubby kicks,130bpm techno beat with a mid-throb,820.86694,981.3004,0.1954439290733282,lower
334446,339257,train/416381.flac,train/281313.flac,The sound of a synth fx loop has a [MASK] pitch than the sound of a wooden percussion instrument that imitates a frog croaking.,higher,sound of a synth fx loop,wooden percussion instrument that imitates a frog croaking,2206.4841,2139.0947,0.0305415298483229,higher
176901,517661,train/117439.flac,train/295796.flac,The sound of a clicky percussion has a [MASK] pitch than the sound of metallic chimes.,lower,sound of a clicky percussion,metallic chimes,315.27972,1745.4374,4.536155005466258,lower
426150,418423,train/120388.flac,train/186572.flac,The sound of a dark futuristic soundscape typically has a [MASK] pitch than the sound of a drum crash and guitar song ending.,lower,sound of a dark futuristic soundscape,sound of a drum crash and guitar song ending,1222.769,1857.825,0.5193589304275787,lower
217687,443255,train/311321.flac,train/63511.flac,The sound of a detuned bass guitar typically has a [MASK] pitch than a disco drum loop.,lower,sound of a detuned bass guitar,disco drum loop,1263.407,1304.3333,0.0323935992122887,lower
403342,530556,train/240231.flac,train/388561.flac,The sound of a distorted 808 bass typically has a [MASK] pitch than the sound of a blues harmonica.,lower,sound of a distorted 808 bass,sound of a blues harmonica,1396.7445,2061.7263,0.4760940887900398,lower
139315,427465,train/301951.flac,train/99032.flac,The sound of a poppy chord progression made with a synth typically has a [MASK] pitch than a Sekeregroove.,higher,sound of a poppy chord progression made with a synth,Sekeregroove,1250.1555,220.73038,0.8234376603550518,higher
154212,57624,train/286833.flac,train/238359.flac,The sound of a transverse flute has a [MASK] pitch than the sound of a metallic drum.,higher,sound of a transverse flute,sound of a metallic drum,424.09857,278.69296,0.3428580530229092,higher
324664,320753,train/219929.flac,train/407112.flac,The sound of synthetic sound typically has a [MASK] pitch than the electronic China loop effect.,higher,synthetic sound,electronic China loop effect,897.43317,758.3724,0.1549539003556109,higher
207629,499550,train/156205.flac,train/74261.flac,The sound of a synth typically has a [MASK] pitch than a bell.,lower,sound of a synth,bell,1743.4851,1759.5645,0.0092225623264574,lower
147320,329681,train/116547.flac,train/22273.flac,The sound of steel strings typically has a [MASK] pitch than the sound of a vintage drum machine.,higher,sound of steel strings,vintage drum machine,1249.9146,290.27893,0.767760989430798,higher
157421,415573,train/100724.flac,train/391325.flac,The sound of a guitar typically has a [MASK] pitch than a percussive loop.,higher,sound of a guitar,percussive loop,1683.7842,1260.1588,0.2515912668618699,higher
56393,46861,train/361514.flac,train/181197.flac,The sound of a snare roll typically has a [MASK] pitch than a mellow synth loop.,higher,sound of a snare roll,mellow synth loop,1615.64,1613.2643,0.0014704389591741,higher
553129,324566,train/172565.flac,train/433933.flac,The sound of a piano typically has a [MASK] pitch than the sound of an organ.,higher,sound of a piano,sound of an organ,1386.0807,370.9498,0.7323750341520519,higher
48608,495987,train/36978.flac,train/125524.flac,The sound of a double bass typically has a [MASK] pitch than a synth piano.,lower,sound of a double bass,synth piano,418.82938,1361.2783,2.250197729681714,lower
457698,270893,train/279139.flac,train/319814.flac,The sound of a sine wave typically has a [MASK] pitch than a dark cinematic background sound.,higher,sound of a sine wave,dark cinematic background sound,1127.8259,897.14716,0.2045339976675478,higher
568830,352501,train/105020.flac,train/257579.flac,The sound of a scratchy rhythm typically has a [MASK] pitch than a saxophone key being stroke.,lower,scratchy rhythm,saxophone key being stroke,499.81708,653.5242,0.3075267455846046,lower
623670,38740,train/161769.flac,train/82582.flac,The sound of a drum loop typically has a [MASK] pitch than an electronic high bell rhythm.,lower,sound of a drum loop,electronic high bell rhythm,1379.9382,1876.483,0.3598311866429959,lower
375217,183853,train/415967.flac,train/63548.flac,The sound of rtomtomrame has a [MASK] pitch than the sound of a male choir.,higher,sound of rtomtomrame,male choir,2164.99,2080.1467,0.0391887722345137,higher
428616,353321,train/347432.flac,train/463476.flac,The sound of a melodic sequence typically has a [MASK] pitch than a snare drum fill.,higher,sound of a melodic sequence,snare drum fill,1422.5269,829.7934,0.4166764790177254,higher
43308,416399,train/367851.flac,train/368037.flac,The sound of granular synth typically has a [MASK] pitch than a drum sample.,higher,sound of granular synth,drum sample,1585.3262,1121.4957,0.2925773257264026,higher
62156,387393,train/122805.flac,train/12514.flac,The sound of a distorted melody typically has a [MASK] pitch than an analog drum.,higher,sound of a distorted melody,analog drum,1272.4033,1071.3783,0.1579884302406319,higher
557273,442629,train/100812.flac,train/201882.flac,An orchestral-style piano melody typically has a [MASK] pitch than a drum clave sound.,higher,orchestral-style piano melody,drum clave sound,1539.6869,1537.2897,0.0015569399207071,higher
197110,69587,train/288571.flac,train/436419.flac,The sound of a medieval Saltarello typically has a [MASK] pitch than the sound of a hi-hat from a keyboard.,lower,sound of a medieval Saltarello,hi-hat from a keyboard,353.2921,1782.1627,4.044445375370692,lower
523736,172400,train/22294.flac,train/133176.flac,The sound of a house beat typically has a [MASK] pitch than an orchestral sound.,lower,sound of a house beat,orchestral sound,780.97595,1331.2218,0.7045618370194371,lower
163468,79645,train/47841.flac,train/297717.flac,The sound of a guitar typically has a [MASK] pitch than the sound of a koto.,higher,sound of a guitar,sound of a koto,2114.993,1117.8562,0.4714610402965873,higher
547381,414508,train/395521.flac,train/138343.flac,The sound of a slow world ambient typically has a [MASK] pitch than a 130 bpm electro dance loop.,lower,sound of a slow world ambient,130 bpm electro dance loop,453.2578,1589.1907,2.5061519073692726,lower
437200,182311,train/416764.flac,train/90811.flac,The sound of a glass singing typically has a [MASK] pitch than a military snare drum intro.,higher,sound of a glass singing,military snare drum intro,1072.2933,658.83844,0.3855800087532021,higher
63346,120828,train/415584.flac,train/47254.flac,The sound of sampled music typically has a [MASK] pitch than the sound of granite blocks.,higher,sound of sampled music,sound of granite blocks,938.2389,913.431,0.0264409203242371,higher
322084,369172,train/398738.flac,train/1166.flac,An experimental drone pad sound typically has a [MASK] pitch than the bass sound of a Roland System 100 synthesizer.,lower,experimental drone pad sound,bass sound of a Roland System 100 synthesizer,769.59186,2015.4989,1.6189192021859484,lower
420629,615606,train/222625.flac,train/244554.flac,The sound of a piano typically has a [MASK] pitch than the fluctuating tone of a digital flame generator.,higher,sound of a piano,fluctuating tone of a digital flame generator,1134.2456,958.87744,0.1546121580722905,higher
248100,207537,train/30392.flac,train/86426.flac,The sound of a synthesizer typically has a [MASK] pitch than a Solfeggio LA 852 Hz sound.,higher,sound of a synthesizer,Solfeggio LA 852 Hz sound,1456.8239,880.7141,0.395456032812202,higher
323490,315973,train/441921.flac,train/278806.flac,Battle music from a game typically has a [MASK] pitch than the sound of a recycled guitar.,higher,battle music from a game,sound of a recycled guitar,874.792,373.08145,0.5735198195685375,higher
404710,324761,train/103306.flac,train/441641.flac,The sound of a melodic tune typically has a [MASK] pitch than a deep ocean bass.,higher,sound of a melodic tune,deep ocean bass,1312.8588,318.66452,0.7572743390225971,higher
193210,413491,train/315885.flac,train/5125.flac,The sound of a metallophone typically has a [MASK] pitch than a synth mallet.,higher,sound of a metallophone,synth mallet,2007.8865,1523.0073,0.2414873549874457,higher
302686,146822,train/145526.flac,train/343911.flac,The sound of a Roland Juno 6 synthesizer typically has a [MASK] pitch than the sound of a vibra-slap.,higher,sound of a Roland Juno 6 synthesizer,sound of a vibra-slap,1345.9425,784.5434,0.4171048168848223,higher
159682,373719,train/260587.flac,train/338408.flac,The sound of a hard-hitting snare drum typically has a [MASK] pitch than the quiet organ.,lower,hard-hitting snare drum,quiet organ,514.7842,1635.8619,2.1777624488086462,lower
374631,568678,train/188131.flac,train/293546.flac,The sound of a piano string typically has a [MASK] pitch than the sound of an upright piano.,lower,piano string,upright piano,1245.2062,1913.5419,0.5367269292427229,lower
338842,629419,train/245465.flac,train/191067.flac,The sound of a TR-808 drum loop typically has a [MASK] pitch than the sound of a tambourine.,lower,sound of a TR-808 drum loop,sound of a tambourine,1252.6285,1270.6096,0.0143546949474644,lower
274249,468219,train/67898.flac,train/273993.flac,The sound of drums has a [MASK] pitch than the orchestral music.,lower,sound of drums,orchestral music,180.18077,1140.9061,5.332008127171396,lower
520219,38692,train/439180.flac,train/433165.flac,The sound of a violin typically has a [MASK] pitch than the clapping of an audience.,higher,sound of a violin,clapping of an audience,1221.5988,464.09784,0.6200898036245615,higher
561139,311001,train/436955.flac,train/439811.flac,The sound of a hardstyle kick drum typically has a [MASK] pitch than the sound of a Roland SH-2 synthesizer.,lower,hardstyle kick drum,Roland SH-2 synthesizer,826.96625,1629.9434,0.9709914400980696,lower
221804,61444,train/196136.flac,train/269934.flac,The sound of a snare drum played with a brush typically has a [MASK] pitch than the sound of a Sabian AAX ride cymbal.,lower,snare drum played with a brush,Sabian AAX ride cymbal,212.56049,1322.4883,5.221703290202238,lower
183942,567063,train/64067.flac,train/16948.flac,The sound of a beatbox typically has a [MASK] pitch than a bass and drums loop.,higher,sound of a beatbox,bass and drums loop,2204.7637,1466.4181,0.334886500535182,higher
370934,506781,train/413547.flac,train/322449.flac,The sound of a guitar solo typically has a [MASK] pitch than a drum and bass synth loop.,higher,sound of a guitar solo,drum and bass synth loop,1301.8286,802.79803,0.3833304706933002,higher
320427,253256,train/234299.flac,train/161425.flac,The sound of a water glass typically has a [MASK] pitch than a toy piano.,lower,sound of a water glass,toy piano,1267.1997,1984.85,0.5663277066748044,lower
126661,324053,train/376743.flac,train/417491.flac,The sound of a calliope has a [MASK] pitch than the B string of a Squire Jaguar guitar.,higher,sound of a calliope,B string of a Squire Jaguar guitar,997.86743,167.0078,0.8326352830255218,higher
538252,346279,train/85473.flac,train/36348.flac,The sound of a davul typically has a [MASK] pitch than an orchestral string section.,lower,sound of a davul,orchestral string section,678.79803,2248.8184,2.3129418481076027,lower
36031,58514,train/348454.flac,train/382526.flac,The sound of drums in a techno track typically has a [MASK] pitch than the sound of drums in a rock and roll track.,higher,sound of drums in a techno track,sound of drums in a rock and roll track,1180.7295,471.1059,0.6010043790724293,higher
476373,194068,train/374059.flac,train/185165.flac,The sound of a cross-stick snare drum typically has a [MASK] pitch than the buttons of an autoharp used for percussion.,lower,sound of a cross-stick snare drum,buttons of an autoharp used for percussion,884.54016,2514.608,1.8428420932295488,lower
486772,90145,train/323581.flac,train/237187.flac,The sound of a soft syncope typically has a [MASK] pitch than a low ethnic percussion instrument.,higher,sound of a soft syncope,low ethnic percussion instrument,1404.8975,316.53787,0.7746897051208361,higher
335213,575759,train/216946.flac,train/161364.flac,The sound of a synthesized percussion typically has a [MASK] pitch than an upbeat cartoon music.,lower,sound of a synthesized percussion,upbeat cartoon music,815.9285,826.9215,0.0134729942635905,lower
72729,623195,train/307402.flac,train/384268.flac,The sound of a synthesizer typically has a [MASK] pitch than a drum and bass song.,higher,sound of a synthesizer,drum and bass song,1532.1694,695.8613,0.545832660540016,higher
578328,122300,train/237286.flac,train/460661.flac,The sound of a choir typically has a [MASK] pitch than a drum loop.,higher,sound of a choir,drum loop,1701.7012,1078.4221,0.3662682379256711,higher
548327,506354,train/338295.flac,train/361917.flac,The sound of a short air tick sequence typically has a [MASK] pitch than a short loop containing ambient bells and drums.,lower,short air tick sequence,short loop containing ambient bells and drums,1937.0399,2582.5264,0.3332334558518904,lower
427500,8439,train/339329.flac,train/140237.flac,The sound of a clarinet typically has a [MASK] pitch than electronic field sounds.,higher,sound of a clarinet,electronic field sounds,2452.8398,333.9943,0.86383362663962,higher
99911,594814,train/223105.flac,train/87729.flac,The sound of a bass drum typically has a [MASK] pitch than a drum loop.,lower,sound of a bass drum,drum loop,741.47943,1586.4492,1.1395727727740204,lower
26150,612000,train/185192.flac,train/79747.flac,The sound of a mouth harp typically has a [MASK] pitch than a Chinese opera singer.,lower,sound of a mouth harp,Chinese opera singer,478.7109,1411.6267,1.948808351763037,lower
120391,615679,train/6634.flac,train/463769.flac,The sound of strange mid tempo dance sample/beats typically has a [MASK] pitch than an electronic symphony synth loop.,lower,strange mid tempo dance sample/beats,electronic symphony synth loop,868.85297,,,lower
442269,444951,train/254812.flac,train/391485.flac,The sound of a techno beat typically has a [MASK] pitch than a drone sound effect.,higher,sound of a techno beat,drone sound effect,1762.1697,328.26254,0.81371684009775,higher
623426,380635,train/282856.flac,train/451814.flac,The sound of a piano typically has a [MASK] pitch than a male vocal.,higher,sound of a piano,male vocal,1839.849,914.4442,0.5029786683581098,higher
326191,487639,train/10058.flac,train/342014.flac,The sound of a rubber-band typically has a [MASK] pitch than a tarogato.,higher,sound of a rubber-band,tarogato,1893.6227,1883.9347,0.0051161194888505,higher
318587,94600,train/162587.flac,train/73998.flac,The sound of a darbouka typically has a [MASK] pitch than goa trance music.,lower,sound of a darbouka,goa trance music,693.3722,1409.8936,1.0333863976663618,lower
347459,135148,train/258362.flac,train/396717.flac,The sound of a music box typically has a [MASK] pitch than a cartoon suspense soundtrack.,higher,sound of a music box,cartoon suspense soundtrack,1523.7059,425.14264,0.7209811683475138,higher
361786,179217,train/349008.flac,train/105347.flac,The sound of a synth-chorus typically has a [MASK] pitch than an accordion loop.,higher,sound of a synth-chorus,accordion loop,1574.1279,687.4411,0.563287646448551,higher
320997,580248,train/411088.flac,train/334590.flac,The sound of a Derbouka typically has a [MASK] pitch than video game music.,lower,sound of a Derbouka,video game music,433.38257,892.93677,1.0603892076231862,lower
56573,235227,train/33461.flac,train/139005.flac,The sound of a synthesised choral and orchestral combination typically has a [MASK] pitch than a cartoony whistle sound.,lower,synthesised choral and orchestral combination,cartoony whistle sound,452.95728,1854.963,3.095227258517624,lower
487357,610482,train/131072.flac,train/278393.flac,The sound of a soft hit typically has a [MASK] pitch than a hard beat.,lower,sound of a soft hit,hard beat,220.30086,1313.5958,4.962735687913338,lower
568853,544254,train/265509.flac,train/311122.flac,The sound of a lead-space synth typically has a [MASK] pitch than a dark flute melody.,higher,sound of a lead-space synth,dark flute melody,1541.2848,1016.76605,0.3403126729076936,higher
625820,322663,train/240235.flac,train/153860.flac,The sound of a distorted drum typically has a [MASK] pitch than a tone from a Korg M1 synthesizer.,lower,sound of a distorted drum,tone from a Korg M1 synthesizer,1251.2327,1654.3239,0.3221552633654795,lower
1396,458035,train/275181.flac,train/114681.flac,A drum loop with 135 BPM typically has a [MASK] pitch than a drum loop with 90 BPM.,higher,drum loop with 135 BPM,drum loop with 90 BPM,1231.4271,776.94305,0.3690710152472689,higher
471742,263747,train/54568.flac,train/347980.flac,The sound of a beat brake typically has a [MASK] pitch than a synthesized loop.,lower,beat brake,synthesized loop,509.4593,1425.4916,1.7980480481954104,lower
51633,553876,train/25473.flac,train/126465.flac,The sound of a mariachi band typically has a [MASK] pitch than a 17-inch drum.,higher,sound of a mariachi band,17-inch drum,1625.1254,688.1466,0.5765578459360735,higher
147312,256336,train/255008.flac,train/309689.flac,The sound of a dramatic descending phrase has a [MASK] pitch than a beatbox loop.,higher,sound of a dramatic descending phrase,beatbox loop,919.50745,266.45737,0.7102172799143716,higher
627225,120989,train/8974.flac,train/397566.flac,The sound of a choir in a cinematic piece typically has a [MASK] pitch than an English horn.,higher,sound of a choir in a cinematic piece,English horn,1987.4639,1469.9357,0.2603962768833184,higher
330110,333996,train/2414.flac,train/415491.flac,The sound of a splash gong has a [MASK] pitch than a Native American style flute.,lower,sound of a splash gong,Native American style flute,1506.601,2218.8396,0.4727453386795838,lower
595839,32359,train/446477.flac,train/118390.flac,Background music with epic orchestra typically has a [MASK] pitch than a synthesized tribal loop.,higher,background music with epic orchestra,synthesized tribal loop,2067.7905,557.0652,0.7305988203350388,higher
65489,4358,train/205807.flac,train/292498.flac,The sound of Eastern finger cymbals typically has a [MASK] pitch than the sound of a Linn drum machine.,higher,sound of Eastern finger cymbals,sound of a Linn drum machine,918.47925,606.4708,0.3397011418603087,higher
179659,200259,train/45775.flac,train/118976.flac,The sound of a horror song typically has a [MASK] pitch than the sound of a needle dropping onto a vinyl record.,lower,horror song,needle dropping onto a vinyl record,695.2505,1073.1744,0.5435794724347557,lower
176991,115618,train/333588.flac,train/263190.flac,The sound of a cymbal typically has a [MASK] pitch than a synthesizer lead.,higher,sound of a cymbal,synthesizer lead,2342.6184,2087.3745,0.108956670023594,higher
341863,27785,train/34699.flac,train/238113.flac,The sound of a big kalimba groove typically has a [MASK] pitch than a wailing alarm.,lower,sound of a big kalimba groove,wailing alarm,994.89026,1403.8002,0.4110100947214016,lower
57276,586848,train/102373.flac,train/422517.flac,The sound of a bassline typically has a [MASK] pitch than a deep house loop.,lower,sound of a bassline,deep house loop,1641.4415,1779.6199,0.084181129817907,lower
571190,367290,train/52816.flac,train/256495.flac,An introduction sound effect has a [MASK] pitch than the sound of a keyring being hit.,higher,introduction sound effect,keyring being hit,1665.892,483.95602,0.7094913595839346,higher
587616,185099,train/319677.flac,train/347581.flac,The sound of a dark night typically has a [MASK] pitch than a low synth note.,lower,sound of a dark night,low synth note,194.351,331.38907,0.7051060709746798,lower
376253,104500,train/237247.flac,train/398800.flac,The sound of a white key chord sequence typically has a [MASK] pitch than the sound of a super fast drummer.,higher,white key chord sequence,super fast drummer,1917.1605,868.16614,0.5471604281436009,higher
541011,89016,train/355049.flac,train/86158.flac,The sound of a drum beat typically has a [MASK] pitch than the sound of a needle drop on a vinyl record.,lower,sound of a drum beat,sound of a needle drop on a vinyl record,697.1854,1494.3795,1.1434463487043762,lower
574438,115670,train/301725.flac,train/52949.flac,The sound of a bass loop typically has a [MASK] pitch than an acoustic guitar loop.,lower,sound of a bass loop,acoustic guitar loop,365.49838,672.63464,0.8403218093606871,lower
360642,609523,train/91238.flac,train/277082.flac,An electronic cosmic sound typically has a [MASK] pitch than an ambient piano sound.,higher,electronic cosmic sound,ambient piano sound,2341.9534,1199.3667,0.4878776409470828,higher
546618,122741,train/259696.flac,train/94698.flac,The sound of a Dodecaphonic piano typically has a [MASK] pitch than the music piece 'The Entertainer.',higher,Dodecaphonic piano,The Entertainer,2292.0405,1746.759,0.2379022098431507,higher
582383,506893,train/249628.flac,train/24450.flac,The sound of a synth typically has a [MASK] pitch than the upbeat theme loop.,higher,sound of a synth,upbeat theme loop,1687.2568,921.9217,0.4535972828795238,higher
621183,48962,train/308900.flac,train/133206.flac,The sound of a lofi melody typically has a [MASK] pitch than a human drum sound.,higher,sound of a lofi melody,human drum sound,890.7249,821.0325,0.0782423394697959,higher
372365,169377,train/67422.flac,train/223703.flac,The sound of a guitar typically has a [MASK] pitch than a choir.,higher,sound of a guitar,choir,1460.2574,313.9096,0.7850313239296032,higher
165855,24227,train/317287.flac,train/426429.flac,The sound of a guitar typically has a [MASK] pitch than the sound of a castanet.,higher,sound of a guitar,sound of a castanet,1132.4973,469.72604,0.5852298809012613,higher
46560,588645,train/63267.flac,train/380950.flac,The sound of a reversed hardstyle bass typically has a [MASK] pitch than a pop dark romantic sway.,lower,reversed hardstyle bass,pop dark romantic sway,701.9307,1526.0958,1.1741402676930928,lower
613391,516188,train/61061.flac,train/410465.flac,The sound of a stinger in Asian style typically has a [MASK] pitch than a low cello bass note.,higher,sound of a stinger in Asian style,low cello bass note,656.48895,404.83273,0.3833365664418266,higher
17264,200389,train/345708.flac,train/215043.flac,A synthetic pulse typically has a [MASK] pitch than a pulsing beat with cymbals.,higher,synthetic pulse,pulsing beat with cymbals,1258.6929,771.7589,0.3868568735074298,higher
242434,68274,train/33754.flac,train/221396.flac,The sound of a glass bowl typically has a [MASK] pitch than a sonic grains.,higher,glass bowl,sonic grains,1797.9723,729.7787,0.5941101539773445,higher
321801,508004,train/23946.flac,train/213220.flac,The sound of a techno beat typically has a [MASK] pitch than a mysterious sci-fi synth sound.,lower,sound of a techno beat,mysterious sci-fi synth sound,435.24066,2136.8398,3.909559230978099,lower
264493,163631,train/242704.flac,train/118761.flac,The sound of a violin in a horror genre typically has a [MASK] pitch than a ride cymbal loop.,higher,sound of a violin in a horror genre,ride cymbal loop,1471.1494,755.0864,0.4867371050146232,higher
170177,511612,train/213989.flac,train/252004.flac,The sound of a Sangban drum typically has a [MASK] pitch than a human voice chanting a meditation mantra.,higher,sound of a Sangban drum,human voice chanting a meditation mantra,1402.0178,1331.3353,0.05041483781447,higher
172160,253520,train/395104.flac,train/177158.flac,The sound of a ceramic bowl typically has a [MASK] pitch than hitting a Pringles Can.,higher,sound of a ceramic bowl,hitting a Pringles Can,1283.8086,342.48917,0.733224119233973,higher
29557,561512,train/95171.flac,train/223635.flac,The sound of traditional instruments in a 1980 concrete music recording typically has a [MASK] pitch than an old-school hip-hop snare.,higher,sound of traditional instruments in a 1980 concrete music recording,old-school hip-hop snare,1209.5597,896.1789,0.2590866742666773,higher
583441,531443,train/142652.flac,train/157691.flac,The sound of a synthesizer typically has a [MASK] pitch than a piano.,lower,sound of a synthesizer,piano,863.5276,959.47986,0.1111166105171392,lower
227665,572421,train/236239.flac,train/304420.flac,The sound of a Mridangam typically has a [MASK] pitch than an electro riser effect.,lower,sound of a Mridangam,electro riser effect,626.9971,855.1564,0.3638921136955815,lower
353170,207937,train/216985.flac,train/445171.flac,The sound of a dark sweep pad typically has a [MASK] pitch than a rimshot.,higher,sound of a dark sweep pad,rimshot,1227.7325,594.15076,0.5160584573594004,higher
358948,1327,train/5853.flac,train/207629.flac,The sound of an alto sax typically has a [MASK] pitch than an instrumental mix.,lower,sound of an alto sax,instrumental mix,370.02386,493.17868,0.332829401866139,lower
368763,547161,train/389790.flac,train/211378.flac,The sound of a Seeburg Player Orchestrion typically has a [MASK] pitch than the sound of a hybrid snare.,higher,sound of a Seeburg Player Orchestrion,sound of a hybrid snare,815.08185,448.65424,0.4495592804575393,higher
282607,546389,train/388047.flac,train/68270.flac,The sound of a synthesizer typically has a [MASK] pitch than a drum synthesizer.,higher,sound of a synthesizer,drum synthesizer,739.9609,552.03815,0.253963081022254,higher
38095,179707,train/404180.flac,train/251749.flac,A dog's growl typically has a [MASK] pitch than the chirping of a flock of birds.,lower,dog's growl,flock of birds,738.64044,1000.53564,0.3545638524746897,lower
114205,207926,train/63950.flac,train/160432.flac,The drum beat in DnB music typically has a [MASK] pitch than the sound of an electronic Simmons drum.,lower,drum beat in DnB music,electronic Simmons drum,439.53708,1714.6145,2.900955295967293,lower
407929,375171,train/371659.flac,train/396772.flac,The sound of a distorted kick drum has a [MASK] pitch than a short orchestral effect.,lower,distorted kick drum,short orchestral effect,586.4503,895.17346,0.5264268088873004,lower
24520,355071,train/30516.flac,train/173582.flac,The sound of phone tones typically has a [MASK] pitch than a piano melody.,higher,sound of phone tones,piano melody,2159.2346,990.81683,0.5411259017431455,higher
271944,20716,train/427359.flac,train/319918.flac,The sound of a synthesizer typically has a [MASK] pitch than the shaking of maracas.,higher,sound of a synthesizer,shaking of maracas,1792.1376,1066.9551,0.4046466632919258,higher
622780,475673,train/159172.flac,train/425006.flac,The sound of digital percussion typically has a [MASK] pitch than the soundtrack of a horror movie.,higher,sound of digital percussion,soundtrack of a horror movie,2122.1853,1011.3654,0.5234320961510759,higher
241637,168636,train/218382.flac,train/140309.flac,A sound of a wooden percussion instrument typically has a [MASK] pitch than a Turkish Mevlevi music piece.,lower,sound of a wooden percussion instrument,Turkish Mevlevi music piece,214.6077,864.54926,3.028509974246031,lower
394734,140407,train/337415.flac,train/117324.flac,The sound of a ThinWhistle typically has a [MASK] pitch than a game-generated song.,higher,sound of a ThinWhistle,game-generated song,1507.3529,1336.0522,0.1136433943239171,higher
203466,24068,train/178739.flac,train/127814.flac,The sound of a piano key typically has a [MASK] pitch than a processed vocal.,lower,sound of a piano key,processed vocal,462.63882,2988.2292,5.459097401294599,lower
202722,619499,train/17131.flac,train/123983.flac,The sound of a phone gone crazy in the cathedral typically has a [MASK] pitch than the sound of a retriggered dulcimer.,lower,sound of a phone gone crazy in the cathedral,sound of a retriggered dulcimer,179.30847,1667.8207,8.301405003344238,lower
65702,158196,train/185427.flac,train/9557.flac,The sound of vinyl record noise typically has a [MASK] pitch than an opera.,lower,vinyl record noise,opera,352.1355,774.43646,1.199256990561872,lower
124620,277574,train/184138.flac,train/168323.flac,The sound of a cigar box guitar typically has a [MASK] pitch than a spooky sharp ambience.,higher,sound of a cigar box guitar,spooky sharp ambience,1994.8888,1621.4989,0.1871732900600775,higher
424909,417849,train/276254.flac,train/307932.flac,The sound of a saxophone typically has a [MASK] pitch than an electronic drum loop.,higher,sound of a saxophone,electronic drum loop,1611.7109,1079.1891,0.3304077672987134,higher
102781,278958,train/37220.flac,train/199536.flac,The sound of a closed hi-hat typically has a [MASK] pitch than the sound of an 808 bass drum.,higher,closed hi-hat,808 bass drum,1699.1736,506.15155,0.7021189889014283,higher
557662,620760,train/60561.flac,train/177804.flac,The sound of sirens in music has a [MASK] pitch than the sound of an organ.,higher,sound of sirens in music,sound of an organ,533.6659,494.6173,0.0731704986209536,higher
380233,288923,train/135645.flac,train/260410.flac,The sound of a radio jingle typically has a [MASK] pitch than a disturbing alien insect sound.,higher,radio jingle,disturbing alien insect sound,1586.3374,614.73517,0.6124814494066646,higher
249545,339824,train/205936.flac,train/28487.flac,An echoloop typically has a [MASK] pitch than an acoustic synth kick.,higher,echoloop,acoustic synth kick,1363.3352,532.3047,0.6095569893596233,higher
476156,626252,train/366421.flac,train/3861.flac,The sound of a RotoxSynth typically has a [MASK] pitch than an emotional piano melody.,higher,sound of a RotoxSynth,emotional piano melody,1057.6525,434.9597,0.5887498965870169,higher
519051,329773,train/234086.flac,train/374783.flac,The sound of city-bells typically has a [MASK] pitch than the music played by a street band.,higher,sound of city-bells,music played by a street band,1549.8816,744.2521,0.5198006738063088,higher
180814,87323,train/4792.flac,train/51931.flac,The sound of a distorted monotron typically has a [MASK] pitch than a beatbox loop.,higher,sound of a distorted monotron,beatbox loop,1424.5831,1226.427,0.1390976068717929,higher
174314,189260,train/330402.flac,train/403494.flac,The sound of a guitar in an electronic beat typically has a [MASK] pitch than the sound of a Derbouka in an orchestra.,higher,sound of a guitar in an electronic beat,sound of a Derbouka in an orchestra,3343.477,242.50919,0.9274679652349934,higher
584841,104134,train/406340.flac,train/365223.flac,The sound of a wooden frog guiro typically has a [MASK] pitch than an electronic sound-scape.,higher,sound of a wooden frog guiro,electronic sound-scape,2054.4094,388.3096,0.8109872355529526,higher
327258,423472,train/232924.flac,train/244882.flac,The sound of a synthesizer typically has a [MASK] pitch than high drums.,higher,sound of a synthesizer,high drums,1451.6478,1099.5669,0.2425387893675035,higher
56049,366013,train/442401.flac,train/328827.flac,The sound of a drum loop typically has a [MASK] pitch than a synthesizer pad.,lower,sound of a drum loop,synthesizer pad,817.3334,2097.9792,1.5668585182007737,lower
539342,66356,train/394022.flac,train/94139.flac,Deep techno music typically has a [MASK] pitch than a synth-gated chord.,lower,deep techno music,synth-gated chord,1846.3625,1978.3989,0.071511634362158,lower
502012,22858,train/63399.flac,train/294010.flac,The sound of a processed accordion typically has a [MASK] pitch than a distorted guitar.,higher,processed accordion,distorted guitar,1900.5441,237.07004,0.8752620157564351,higher
171988,545155,train/56840.flac,train/192869.flac,The sound of a woodblock typically has a [MASK] pitch than a lute.,lower,sound of a woodblock,lute,1724.8164,2132.3706,0.2362884536580242,lower
120739,178332,train/416649.flac,train/352263.flac,The sound of a mbira typically has a [MASK] pitch than a synthetic wind instrument.,lower,sound of a mbira,synthetic wind instrument,334.1043,740.78687,1.217232373243924,lower
